Earth Date,Max_temp,Min_temp,Pressure,Mean_temp
2015-12-08,33.0,26.0,100990.0,30.0
2015-12-07,32.0,26.0,100970.0,28.4
2015-12-06,32.22222222222222,26.0,100960.0,29.4
2015-12-04,31.77777777777778,25.0,100940.0,27.8
2015-12-02,31.27777777777778,25.27777777777778,100890.0,28.7
2015-12-01,33.0,24.499999999999996,100910.0,28.8
2015-11-30,33.0,26.0,100820.0,28.7
2015-11-29,32.0,24.0,100820.0,28.2
2015-11-28,31.5,24.499999999999996,100910.0,28.1
2015-11-27,31.0,24.0,100900.0,27.7
2015-11-26,33.0,25.0,100810.0,28.4
2015-11-24,32.0,26.999999999999996,100610.0,28.9
2015-11-23,32.0,23.61111111111111,100730.0,28.2
2015-11-22,32.0,26.999999999999996,100720.0,28.4
2015-11-21,31.61111111111111,25.0,100800.0,28.6
2015-11-19,31.38888888888889,24.777777777777775,100900.0,28.1
2015-11-18,32.0,26.0,100890.0,27.9
2015-11-17,32.0,25.500000000000004,100910.0,28.6
2015-11-16,31.27777777777778,25.0,100830.0,27.9
2015-11-14,31.38888888888889,25.222222222222225,100700.0,28.1
2015-11-13,29.77777777777778,26.0,100930.0,27.5
2015-11-11,31.0,24.0,100970.0,27.1
2015-11-10,34.0,23.000000000000004,100890.0,28.4
2015-11-09,33.0,25.500000000000004,100800.0,29.1
2015-11-08,32.0,25.0,100910.0,28.0
2015-11-07,31.0,20.0,100970.0,28.1
2015-11-06,30.5,25.38888888888889,100860.0,27.9
2015-11-05,31.0,25.0,100920.0,27.4
2015-11-04,32.0,24.0,100900.0,26.5
2015-11-03,31.5,25.0,100770.0,27.6
2015-10-31,31.22222222222222,25.500000000000004,100960.0,28.2
2015-10-28,31.5,26.0,101080.0,28.0
2015-10-27,31.0,25.0,100990.0,27.1
2015-10-26,32.0,26.0,101000.0,28.1
2015-10-25,31.27777777777778,25.0,101040.0,27.7
2015-10-24,32.0,24.61111111111111,101170.0,27.9
2015-10-23,31.0,25.0,101180.0,27.6
2015-10-22,30.38888888888889,25.611111111111107,101180.0,27.6
2015-10-21,31.0,25.777777777777782,101220.0,27.2
2015-10-20,30.0,24.388888888888893,101220.0,27.1
2015-10-19,30.38888888888889,25.0,101200.0,26.7
2015-10-18,30.0,24.0,101220.0,27.2
2015-10-17,31.0,24.499999999999996,101270.0,27.4
2015-10-16,30.5,23.22222222222222,101140.0,26.6
2015-10-15,30.0,24.388888888888893,101170.0,26.4
2015-10-14,30.0,21.0,101330.0,25.6
2015-10-13,30.5,21.5,101270.0,26.0
2015-10-12,30.0,22.77777777777778,101310.0,26.1
2015-10-11,29.27777777777778,23.000000000000004,101340.0,26.0
2015-10-09,31.0,23.388888888888886,101370.0,26.3
2015-10-08,30.0,25.0,101270.0,27.7
2015-10-07,30.0,23.000000000000004,101310.0,26.1
2015-10-06,31.0,21.999999999999996,101230.0,26.3
2015-10-05,29.0,23.277777777777782,101290.0,26.2
2015-10-04,29.38888888888889,23.5,101350.0,27.0
2015-10-03,31.0,24.61111111111111,101330.0,27.8
2015-10-02,28.5,24.499999999999996,101520.0,26.2
2015-09-30,30.5,23.61111111111111,101500.0,26.3
2015-09-29,31.0,24.0,101300.0,27.7
2015-09-28,31.0,24.0,101150.0,26.7
2015-09-27,28.388888888888886,23.77777777777778,101090.0,25.8
2015-09-26,29.5,22.5,101160.0,26.4
2015-09-24,30.0,24.72222222222222,101010.0,26.4
2015-09-23,28.5,24.0,101110.0,26.1
2015-09-22,29.0,22.77777777777778,101210.0,26.2
2015-09-21,30.0,20.0,101200.0,24.7
2015-09-20,29.5,20.0,101140.0,24.1
2015-09-19,29.61111111111111,20.500000000000004,101130.0,25.3
2015-09-18,28.000000000000004,22.88888888888889,101230.0,25.2
2015-09-17,30.0,22.77777777777778,101280.0,26.2
2015-09-16,31.0,24.0,101140.0,27.0
2015-09-15,30.0,23.000000000000004,101050.0,26.7
2015-09-14,31.0,25.0,101000.0,26.9
2015-09-13,30.0,24.0,101110.0,26.6
2015-09-12,26.999999999999996,24.0,101220.0,25.4
2015-09-11,29.38888888888889,23.000000000000004,101340.0,25.1
2015-09-10,30.0,22.5,101420.0,24.3
2015-09-08,30.0,24.0,101270.0,26.6
2015-09-07,29.0,24.0,101280.0,26.4
2015-09-06,29.5,24.222222222222218,101290.0,26.5
2015-09-05,31.22222222222222,21.999999999999996,101280.0,26.2
2015-09-04,31.0,23.000000000000004,101320.0,26.0
2015-09-03,30.0,22.5,101360.0,25.6
2015-09-02,30.0,22.5,101330.0,25.3
2015-09-01,31.0,24.0,101190.0,26.0
2015-08-31,31.0,24.0,101260.0,26.1
2015-08-30,29.0,24.222222222222218,101220.0,25.9
2015-08-29,31.0,23.5,101190.0,27.2
2015-08-28,31.0,24.0,101210.0,26.3
2015-08-27,30.0,23.000000000000004,101190.0,26.4
2015-08-26,29.0,21.77777777777778,101200.0,25.9
2015-08-25,29.0,21.0,101260.0,24.8
2015-08-24,30.0,23.000000000000004,101170.0,26.3
2015-08-23,30.0,23.77777777777778,101150.0,26.0
2015-08-22,30.5,24.61111111111111,101200.0,26.6
2015-08-21,29.0,22.61111111111111,101240.0,25.4
2015-08-20,28.5,21.999999999999996,101270.0,25.4
2015-08-19,30.0,22.722222222222225,101280.0,25.6
2015-08-18,28.5,22.5,101310.0,25.8
2015-08-17,30.0,22.277777777777775,101300.0,25.3
2015-08-16,28.000000000000004,21.77777777777778,101350.0,24.1
2015-08-15,30.0,19.0,101390.0,24.3
2015-08-14,28.61111111111111,15.0,101450.0,25.1
2015-08-13,26.999999999999996,21.611111111111114,101490.0,23.9
2015-08-12,32.0,19.0,101370.0,24.7
2015-08-11,29.0,19.0,101440.0,23.4
2015-08-10,29.0,19.61111111111111,101380.0,24.3
2015-08-09,29.0,18.5,101320.0,24.2
2015-08-08,28.111111111111107,19.0,101290.0,23.4
2015-08-07,28.000000000000004,21.0,101250.0,24.7
2015-08-06,29.22222222222222,20.0,101260.0,24.4
2015-08-05,31.0,21.5,101130.0,25.7
2015-08-04,29.0,21.0,101190.0,24.3
2015-08-03,30.0,19.499999999999996,101240.0,24.9
2015-08-02,29.0,20.222222222222225,101240.0,24.4
2015-08-01,29.0,23.000000000000004,101130.0,26.9
2015-07-31,26.999999999999996,20.0,101220.0,23.7
2015-07-30,30.0,23.000000000000004,101220.0,26.4
2015-07-29,29.5,21.0,101060.0,26.1
2015-07-28,30.0,23.61111111111111,101280.0,25.1
2015-07-27,30.0,23.000000000000004,101310.0,25.9
2015-07-26,30.0,23.000000000000004,101270.0,26.3
2015-07-25,30.0,24.0,101180.0,26.6
2015-07-24,31.0,23.000000000000004,101190.0,26.0
2015-07-23,31.0,25.222222222222225,101130.0,27.8
2015-07-22,30.0,24.0,101230.0,26.6
2015-07-21,30.0,24.111111111111114,101090.0,26.6
2015-07-20,28.000000000000004,20.0,101140.0,25.7
2015-07-19,26.999999999999996,23.000000000000004,101220.0,25.1
2015-07-17,28.000000000000004,23.000000000000004,101300.0,25.3
2015-07-16,28.61111111111111,23.5,101270.0,25.1
2015-07-15,26.999999999999996,22.722222222222225,101240.0,24.2
2015-07-14,28.000000000000004,23.000000000000004,101160.0,24.5
2015-07-13,29.0,23.388888888888886,101320.0,25.5
2015-07-12,28.5,21.999999999999996,101380.0,24.9
2015-07-11,28.388888888888886,23.000000000000004,101310.0,24.8
2015-07-10,26.999999999999996,24.0,101240.0,25.2
2015-07-09,28.000000000000004,24.0,101200.0,24.9
2015-07-08,28.5,16.0,101090.0,25.3
2015-07-07,28.72222222222222,21.999999999999996,101110.0,24.7
2015-07-06,29.0,21.999999999999996,101160.0,24.7
2015-07-05,29.0,23.000000000000004,101210.0,25.4
2015-07-04,28.000000000000004,20.0,101240.0,23.7
2015-07-03,29.0,22.5,101180.0,25.0
2015-07-01,28.5,20.500000000000004,101390.0,25.5
2015-06-30,30.38888888888889,21.38888888888889,101310.0,25.3
2015-06-29,28.61111111111111,22.38888888888889,101330.0,25.3
2015-06-28,28.388888888888886,20.777777777777782,101460.0,24.7
2015-06-27,29.5,23.388888888888886,101370.0,26.0
2015-06-26,28.5,24.0,101350.0,26.4
2015-06-25,29.5,21.611111111111114,101340.0,25.5
2015-06-24,30.22222222222222,21.0,101190.0,25.3
2015-06-23,29.77777777777778,22.5,101110.0,26.3
2015-06-22,30.0,23.000000000000004,101040.0,26.7
2015-06-21,30.0,21.999999999999996,101010.0,26.4
2015-06-20,31.0,23.000000000000004,100900.0,25.9
2015-06-19,31.0,20.0,100830.0,26.3
2015-06-18,29.77777777777778,24.499999999999996,100690.0,26.5
2015-06-17,30.22222222222222,25.0,100640.0,26.9
2015-06-16,30.0,25.0,100720.0,26.3
2015-06-15,30.38888888888889,24.61111111111111,100730.0,27.3
2015-06-14,31.0,24.0,100830.0,26.8
2015-06-13,30.0,23.5,100800.0,26.5
2015-06-11,31.0,24.499999999999996,100800.0,27.4
2015-06-10,29.61111111111111,25.222222222222225,100820.0,26.9
2015-06-09,30.11111111111111,25.0,100850.0,26.7
2015-06-08,30.0,23.5,100880.0,26.1
2015-06-07,31.0,24.61111111111111,100970.0,26.9
2015-06-06,30.5,25.0,101020.0,27.3
2015-06-05,30.0,24.72222222222222,101060.0,27.0
2015-06-04,31.11111111111111,24.388888888888893,101030.0,27.3
2015-06-03,30.27777777777778,23.277777777777782,100990.0,26.8
2015-06-02,30.5,22.277777777777775,101020.0,25.7
2015-06-01,29.38888888888889,23.277777777777782,100980.0,26.9
2015-05-31,29.0,21.999999999999996,101100.0,25.1
2015-05-30,30.61111111111111,23.388888888888886,101060.0,25.8
2015-05-29,31.22222222222222,24.499999999999996,100980.0,27.3
2015-05-28,30.0,25.0,100960.0,27.2
2015-05-26,30.5,25.0,100940.0,27.5
2015-05-25,30.5,24.499999999999996,101120.0,27.3
2015-05-24,30.0,24.499999999999996,101120.0,26.7
2015-05-23,28.000000000000004,23.000000000000004,101180.0,24.7
2015-05-22,30.0,15.5,101280.0,25.7
2015-05-21,30.0,23.5,101320.0,26.4
2015-05-20,30.0,21.0,101240.0,26.1
2015-05-19,31.0,23.77777777777778,101080.0,26.7
2015-05-18,31.0,24.0,101040.0,27.4
2015-05-17,29.22222222222222,25.0,101090.0,26.8
2015-05-16,30.0,24.61111111111111,101080.0,27.1
2015-05-15,29.0,22.5,101060.0,26.1
2015-05-14,26.0,24.0,101100.0,25.0
2015-05-13,25.0,23.000000000000004,101050.0,23.9
2015-05-12,29.0,23.77777777777778,101100.0,25.6
2015-05-11,25.0,21.999999999999996,101250.0,23.1
2015-05-10,30.0,23.000000000000004,101140.0,26.4
2015-05-09,30.0,21.999999999999996,100990.0,26.2
2015-05-08,30.0,23.000000000000004,101030.0,26.6
2015-05-07,29.27777777777778,24.0,101070.0,26.2
2015-05-06,26.999999999999996,23.000000000000004,100990.0,24.8
2015-05-05,30.0,24.0,100900.0,26.1
2015-05-04,30.22222222222222,24.499999999999996,100840.0,27.2
2015-05-03,31.0,26.0,100830.0,28.3
2015-05-02,30.0,24.0,100940.0,26.9
2015-05-01,32.27777777777778,24.0,100930.0,26.8
2015-04-30,30.5,25.0,100910.0,27.2
2015-04-29,31.0,25.0,100960.0,27.6
2015-04-28,31.0,25.0,100890.0,27.4
2015-04-27,31.0,25.0,100970.0,27.6
2015-04-26,30.0,24.499999999999996,101000.0,27.1
2015-04-25,30.0,23.5,100930.0,25.7
2015-04-24,29.5,25.0,100810.0,26.7
2015-04-23,30.0,24.499999999999996,100860.0,26.4
2015-04-22,31.0,24.88888888888889,100870.0,26.6
2015-04-21,31.0,24.0,100790.0,26.6
2015-04-20,29.0,23.5,100800.0,25.3
2015-04-19,30.0,24.0,100890.0,26.3
2015-04-18,31.0,24.499999999999996,100910.0,27.0
2015-04-16,32.0,26.0,100980.0,29.0
2015-04-15,32.0,24.0,101100.0,28.2
2015-04-14,30.5,24.0,101040.0,26.8
2015-04-13,32.611111111111114,23.77777777777778,100950.0,27.4
2015-04-11,31.5,25.0,100940.0,27.1
2015-04-10,30.38888888888889,24.0,100910.0,26.8
2015-04-09,30.11111111111111,23.61111111111111,100820.0,26.5
2015-04-08,31.0,24.0,100850.0,27.8
2015-04-07,31.0,24.88888888888889,100870.0,27.4
2015-04-06,31.0,23.000000000000004,100790.0,26.7
2015-04-05,31.0,24.27777777777778,100680.0,27.7
2015-04-04,32.0,25.0,100540.0,27.9
2015-04-03,33.0,26.888888888888893,100560.0,29.2
2015-04-02,31.61111111111111,25.0,100720.0,27.8
2015-04-01,32.0,24.0,100720.0,27.7
2015-03-31,31.0,25.0,100770.0,28.7
2015-03-30,30.0,25.0,100920.0,27.9
2015-03-29,31.11111111111111,23.72222222222222,101000.0,27.9
2015-03-28,31.0,24.0,101080.0,27.3
2015-03-27,30.22222222222222,23.88888888888889,101120.0,26.3
2015-03-26,30.5,24.0,101150.0,27.1
2015-03-25,30.38888888888889,24.0,101180.0,27.6
2015-03-24,31.0,24.0,101160.0,26.7
2015-03-23,30.0,24.0,100950.0,26.9
2015-03-22,31.0,24.0,100880.0,27.1
2015-03-21,31.0,25.0,100890.0,27.7
2015-03-20,32.0,25.0,100980.0,28.0
2015-03-19,32.27777777777778,23.000000000000004,101020.0,27.5
2015-03-18,31.0,23.000000000000004,100970.0,26.6
2015-03-17,30.0,23.000000000000004,100990.0,26.3
2015-03-16,26.0,22.5,100990.0,23.6
2015-03-15,25.0,22.61111111111111,100970.0,23.6
2015-03-14,32.0,23.000000000000004,100590.0,27.9
2015-03-13,32.0,23.5,100410.0,27.8
2015-03-12,31.0,24.388888888888893,100460.0,28.1
2015-03-11,29.0,22.77777777777778,100560.0,25.9
2015-03-10,27.5,22.5,100590.0,24.7
2015-03-09,26.0,23.000000000000004,100640.0,24.2
2015-03-08,29.0,23.77777777777778,100670.0,26.3
2015-03-07,30.0,24.0,100660.0,27.3
2015-03-06,30.0,24.0,100630.0,26.7
2015-03-05,30.0,24.0,100660.0,26.8
2015-03-04,29.0,24.72222222222222,100660.0,26.5
2015-03-03,29.0,23.5,100640.0,25.2
2015-03-01,31.0,23.88888888888889,100760.0,26.6
2015-02-28,32.0,24.0,100740.0,27.6
2015-02-27,31.5,24.0,100740.0,27.2
2015-02-26,32.0,23.000000000000004,100760.0,25.8
2015-02-25,33.0,24.0,100660.0,27.8
2015-02-24,30.0,24.499999999999996,100850.0,26.8
2015-02-23,29.0,24.0,100930.0,25.8
2015-02-22,31.0,24.0,101040.0,26.3
2015-02-21,33.0,24.499999999999996,100980.0,28.8
2015-02-20,34.0,25.0,100730.0,29.1
2015-02-19,32.22222222222222,25.0,100660.0,28.3
2015-02-18,31.0,24.0,100660.0,27.3
2015-02-17,32.0,24.499999999999996,100570.0,27.9
2015-02-16,33.0,23.77777777777778,100560.0,28.1
2015-02-15,32.27777777777778,23.5,100660.0,27.1
2015-02-14,32.5,24.0,100630.0,27.5
2015-02-13,30.0,24.0,100630.0,26.6
2015-02-12,31.0,24.0,100580.0,26.9
2015-02-11,29.0,23.5,100680.0,25.7
2015-02-10,30.0,23.000000000000004,100720.0,25.6
2015-02-09,30.5,25.0,100840.0,27.3
2015-02-08,31.0,23.61111111111111,100900.0,27.1
2015-02-07,30.27777777777778,24.388888888888893,100980.0,27.7
2015-02-06,30.0,23.5,100990.0,27.3
2015-02-05,29.27777777777778,23.000000000000004,100970.0,26.1
2015-02-04,25.0,23.000000000000004,100800.0,23.9
2015-02-03,32.0,24.0,100660.0,28.6
2015-02-02,26.999999999999996,23.000000000000004,100880.0,24.7
2015-02-01,29.38888888888889,23.000000000000004,100830.0,25.5
2015-01-31,24.0,22.722222222222225,100870.0,23.3
2015-01-30,32.0,23.000000000000004,100720.0,27.6
2015-01-29,32.27777777777778,23.5,100650.0,28.1
2015-01-28,33.22222222222222,23.388888888888886,100500.0,30.0
2015-01-27,33.0,23.72222222222222,100510.0,28.4
2015-01-26,32.0,23.72222222222222,100750.0,28.2
2015-01-25,34.27777777777778,25.0,100950.0,28.7
2015-01-24,34.0,24.0,101000.0,28.1
2015-01-23,32.0,24.777777777777775,100820.0,28.3
2015-01-22,31.0,24.499999999999996,100770.0,27.0
2015-01-21,34.0,24.0,100750.0,28.3
2015-01-20,33.0,24.0,101020.0,27.8
2015-01-19,33.0,25.0,100840.0,28.8
2015-01-18,32.27777777777778,24.0,100940.0,28.2
2015-01-17,32.0,25.0,100950.0,28.4
2015-01-16,32.0,24.0,100940.0,27.1
2015-01-15,32.388888888888886,24.61111111111111,100790.0,28.4
2015-01-14,32.0,23.000000000000004,100710.0,28.0
2015-01-13,32.0,24.0,100670.0,27.7
2015-01-12,28.5,22.61111111111111,100610.0,25.1
2015-01-11,24.88888888888889,23.000000000000004,100690.0,23.9
2015-01-10,33.0,23.388888888888886,100740.0,27.0
2015-01-09,32.0,23.000000000000004,100620.0,26.6
2015-01-08,29.0,23.5,100570.0,25.6
2015-01-07,31.0,23.72222222222222,100510.0,27.3
2015-01-06,33.0,23.72222222222222,100480.0,27.8
2015-01-05,28.77777777777778,23.77777777777778,100640.0,25.8
2015-01-04,32.0,24.0,100590.0,27.1
2015-01-03,32.0,24.0,100720.0,27.4
2015-01-02,31.27777777777778,24.0,100850.0,26.9
2014-12-31,33.0,25.0,100610.0,28.8
2014-12-30,33.0,25.0,100600.0,28.9
2014-12-29,33.0,25.0,100550.0,28.7
2014-12-28,33.111111111111114,26.0,100510.0,30.2
2014-12-27,31.0,25.0,100660.0,27.9
2014-12-26,32.0,25.72222222222222,100530.0,29.2
2014-12-25,32.0,26.11111111111111,100620.0,29.3
2014-12-23,33.0,25.0,100660.0,28.9
2014-12-22,33.0,26.0,100630.0,29.2
2014-12-21,33.0,23.88888888888889,100770.0,27.3
2014-12-20,32.0,25.500000000000004,100790.0,28.2
2014-12-19,33.0,26.0,100820.0,29.1
2014-12-18,34.0,26.0,100840.0,29.2
2014-12-17,33.0,25.0,100720.0,29.4
2014-12-16,33.0,24.777777777777775,100690.0,28.6
2014-12-15,30.0,23.000000000000004,100940.0,25.6
2014-12-13,33.0,26.0,100780.0,29.1
2014-12-12,33.0,24.88888888888889,100860.0,28.2
2014-12-11,33.0,24.72222222222222,100780.0,28.1
2014-12-10,32.0,25.0,100800.0,28.3
2014-12-09,32.0,24.0,100970.0,27.0
2014-12-08,33.0,24.0,100840.0,27.7
2014-12-07,33.0,25.0,100730.0,27.6
2014-12-06,32.0,24.72222222222222,100610.0,28.7
2014-12-05,33.0,26.5,100710.0,29.7
2014-12-04,32.0,25.500000000000004,100760.0,28.1
2014-12-03,32.0,24.0,100770.0,27.7
2014-12-02,31.0,24.0,100810.0,27.7
2014-12-01,32.0,23.000000000000004,100640.0,27.5
2014-11-30,31.0,24.61111111111111,100670.0,28.0
2014-11-29,31.0,23.88888888888889,100690.0,27.1
2014-11-28,31.22222222222222,25.0,100750.0,28.3
2014-11-27,32.0,25.0,100630.0,27.9
2014-11-25,31.0,24.0,100640.0,27.3
2014-11-24,30.0,24.499999999999996,100640.0,27.2
2014-11-23,29.88888888888889,24.388888888888893,100870.0,26.3
2014-11-22,32.0,25.0,100740.0,28.1
2014-11-21,32.0,25.0,100720.0,28.5
2014-11-20,32.0,25.611111111111107,100810.0,28.4
2014-11-19,31.0,23.000000000000004,100920.0,26.2
2014-11-18,33.0,23.000000000000004,100970.0,27.8
2014-11-17,32.0,25.0,100820.0,28.1
2014-11-16,31.77777777777778,25.0,100760.0,27.1
2014-11-15,31.0,25.0,100910.0,27.8
2014-11-14,32.0,26.0,100860.0,28.4
2014-11-13,30.0,25.0,100920.0,27.8
2014-11-12,32.0,25.0,100810.0,27.9
2014-11-11,32.0,25.0,100860.0,27.9
2014-11-10,32.0,26.0,100790.0,28.1
2014-11-09,31.0,25.0,100980.0,27.6
2014-11-08,31.22222222222222,24.0,101000.0,26.9
2014-11-07,31.0,22.5,101090.0,26.3
2014-11-05,32.0,23.77777777777778,100960.0,27.0
2014-11-04,33.0,25.500000000000004,101000.0,28.3
2014-11-03,31.0,25.888888888888886,101050.0,28.2
2014-11-02,32.0,26.0,100920.0,28.7
2014-11-01,31.0,25.0,100860.0,27.6
2014-10-31,31.0,24.0,100810.0,27.2
2014-10-30,31.5,25.0,100850.0,27.7
2014-10-29,31.5,24.0,100940.0,27.1
2014-10-28,32.0,24.0,100950.0,27.3
2014-10-27,30.0,23.000000000000004,101030.0,26.5
2014-10-26,30.0,22.5,101080.0,26.1
2014-10-25,30.0,24.0,101070.0,26.7
2014-10-24,31.0,24.0,101100.0,26.5
2014-10-23,31.0,24.0,101100.0,26.7
2014-10-22,31.0,24.0,101110.0,26.8
2014-10-21,32.0,25.0,101060.0,27.3
2014-10-20,30.0,25.500000000000004,100960.0,27.1
2014-10-19,30.0,24.388888888888893,101050.0,26.9
2014-10-18,30.0,25.38888888888889,101010.0,27.2
2014-10-17,31.11111111111111,25.500000000000004,101050.0,26.8
2014-10-16,30.38888888888889,25.0,101000.0,27.1
2014-10-15,29.72222222222222,24.0,101120.0,27.1
2014-10-14,30.5,21.999999999999996,101170.0,25.6
2014-10-13,29.88888888888889,21.27777777777778,101170.0,25.2
2014-10-12,31.0,23.72222222222222,101080.0,27.6
2014-10-11,30.0,24.0,101140.0,26.3
2014-10-10,30.11111111111111,24.0,100960.0,26.8
2014-10-09,30.0,24.0,100930.0,26.6
2014-10-08,29.11111111111111,24.0,101030.0,26.2
2014-10-07,29.0,21.0,101030.0,24.9
2014-10-06,29.0,24.0,100970.0,25.7
2014-10-05,31.0,24.0,100900.0,26.8
2014-10-03,29.0,24.0,100820.0,26.1
2014-10-02,28.000000000000004,23.000000000000004,100970.0,24.9
2014-10-01,29.0,23.000000000000004,101040.0,25.3
2014-09-30,30.0,22.61111111111111,101120.0,25.9
2014-09-29,30.0,21.0,101050.0,25.3
2014-09-28,28.61111111111111,22.77777777777778,101130.0,25.3
2014-09-26,30.0,24.0,100930.0,26.1
2014-09-25,28.000000000000004,24.0,101050.0,25.6
2014-09-24,31.0,23.61111111111111,101080.0,26.1
2014-09-23,30.0,25.0,100910.0,27.0
2014-09-22,29.38888888888889,24.61111111111111,100980.0,26.9
2014-09-21,28.000000000000004,24.388888888888893,101030.0,26.1
2014-09-20,27.5,24.27777777777778,100990.0,25.4
2014-09-19,28.5,24.111111111111114,101140.0,25.7
2014-09-18,28.000000000000004,24.0,101180.0,25.3
2014-09-17,28.277777777777782,23.61111111111111,101170.0,24.9
2014-09-16,27.5,23.88888888888889,101030.0,25.3
2014-09-15,28.111111111111107,23.22222222222222,100990.0,24.9
2014-09-14,25.777777777777782,23.388888888888886,101020.0,24.3
2014-09-13,28.22222222222222,23.22222222222222,101100.0,25.3
2014-09-12,29.72222222222222,21.722222222222218,101160.0,24.9
2014-09-11,25.38888888888889,20.611111111111107,101240.0,23.6
2014-09-10,29.72222222222222,21.611111111111114,101150.0,25.3
2014-09-09,30.5,22.5,101150.0,25.9
2014-09-08,32.5,23.88888888888889,101130.0,26.3
2014-09-07,27.22222222222222,23.5,101210.0,25.3
2014-09-06,29.0,23.77777777777778,101170.0,24.8
2014-09-05,28.388888888888886,24.111111111111114,100960.0,26.1
2014-09-04,29.22222222222222,23.88888888888889,100980.0,25.7
2014-09-03,28.61111111111111,24.72222222222222,100900.0,26.1
2014-09-02,29.22222222222222,24.499999999999996,101010.0,26.3
2014-09-01,29.0,24.388888888888893,100950.0,25.9
2014-08-31,27.11111111111111,24.0,100960.0,24.9
2014-08-30,28.000000000000004,23.5,100990.0,25.1
2014-08-29,28.5,23.5,100950.0,25.3
2014-08-28,29.0,23.88888888888889,101020.0,25.8
2014-08-27,29.0,24.0,101020.0,25.6
2014-08-26,28.277777777777782,23.77777777777778,100960.0,24.7
2014-08-25,26.999999999999996,23.000000000000004,101020.0,24.4
2014-08-24,30.0,24.0,100990.0,26.3
2014-08-23,30.0,24.499999999999996,101010.0,26.4
2014-08-22,30.0,23.5,101040.0,26.0
2014-08-21,30.0,24.0,101060.0,26.0
2014-08-20,29.0,23.77777777777778,101070.0,25.9
2014-08-19,29.0,24.0,101140.0,25.8
2014-08-18,30.0,24.88888888888889,101150.0,26.7
2014-08-17,29.22222222222222,25.0,101070.0,26.8
2014-08-16,32.0,24.0,100960.0,27.1
2014-08-15,30.0,23.000000000000004,101040.0,26.2
2014-08-14,31.5,23.000000000000004,101100.0,26.7
2014-08-13,29.22222222222222,24.499999999999996,101030.0,26.5
2014-08-12,28.000000000000004,24.0,101070.0,25.6
2014-08-11,31.0,23.72222222222222,101010.0,26.1
2014-08-10,29.0,24.499999999999996,101070.0,26.2
2014-08-09,30.22222222222222,23.000000000000004,101130.0,25.9
2014-08-08,30.0,23.000000000000004,101070.0,26.4
2014-08-07,30.0,24.0,101070.0,26.3
2014-08-06,29.0,23.88888888888889,101060.0,26.4
2014-08-05,31.0,24.0,101140.0,26.6
2014-08-04,29.0,23.000000000000004,101210.0,26.2
2014-08-03,29.0,23.000000000000004,101200.0,26.2
2014-08-02,31.0,24.0,101180.0,27.4
2014-08-01,31.0,23.72222222222222,101190.0,26.3
2014-07-31,31.0,24.0,101120.0,27.0
2014-07-30,31.0,23.000000000000004,101150.0,25.7
2014-07-29,30.0,24.0,101220.0,26.3
2014-07-28,31.0,23.000000000000004,101110.0,26.5
2014-07-27,31.0,23.77777777777778,101180.0,26.3
2014-07-26,30.0,21.0,101350.0,25.5
2014-07-25,30.0,23.000000000000004,101330.0,25.3
2014-07-24,29.0,21.0,101140.0,25.9
2014-07-23,29.0,21.0,101060.0,25.0
2014-07-22,28.111111111111107,21.0,101180.0,24.6
2014-07-21,28.111111111111107,21.999999999999996,101280.0,24.9
2014-07-20,30.0,23.88888888888889,101130.0,25.8
2014-07-19,29.22222222222222,23.000000000000004,101110.0,25.4
2014-07-18,29.0,21.0,101150.0,25.3
2014-07-17,30.0,24.0,101050.0,26.2
2014-07-16,30.0,21.888888888888893,101070.0,26.0
2014-07-15,32.0,23.77777777777778,100910.0,26.6
2014-07-14,29.0,24.0,100980.0,26.0
2014-07-13,27.5,23.000000000000004,101000.0,24.9
2014-07-12,28.000000000000004,24.0,101200.0,26.1
2014-07-10,28.000000000000004,23.000000000000004,101090.0,25.1
2014-07-09,28.000000000000004,24.0,100980.0,25.4
2014-07-08,28.000000000000004,24.499999999999996,100900.0,25.4
2014-07-07,28.388888888888886,24.222222222222218,100870.0,25.9
2014-07-04,30.0,24.0,101000.0,26.3
2014-07-03,29.0,21.999999999999996,100950.0,25.8
2014-07-02,26.999999999999996,24.0,101030.0,25.2
2014-07-01,29.0,24.0,101050.0,25.8
2014-06-29,29.0,25.0,100950.0,27.3
2014-06-27,31.0,23.77777777777778,100960.0,27.2
2014-06-26,29.0,23.000000000000004,101130.0,25.7
2014-06-25,29.5,24.0,101250.0,25.7
2014-06-24,29.0,23.000000000000004,101040.0,26.4
2014-06-23,30.5,24.499999999999996,101070.0,26.6
2014-06-22,29.38888888888889,24.0,101130.0,26.6
2014-06-21,30.11111111111111,25.0,100970.0,26.9
2014-06-20,28.388888888888886,26.0,101080.0,27.3
2014-06-19,32.0,24.27777777777778,100850.0,28.7
2014-06-17,30.0,25.888888888888886,100980.0,27.8
2014-06-16,32.0,24.0,100930.0,27.4
2014-06-15,32.0,24.0,100850.0,27.6
2014-06-14,30.0,25.0,100870.0,27.2
2014-06-13,30.0,26.0,100850.0,27.6
2014-06-12,30.0,24.0,100750.0,26.7
2014-06-11,29.22222222222222,24.88888888888889,100700.0,27.3
2014-06-10,29.0,23.5,100630.0,26.3
2014-06-09,25.0,21.999999999999996,100790.0,23.8
2014-06-08,32.0,23.000000000000004,100670.0,26.6
2014-06-06,32.0,24.777777777777775,100600.0,27.6
2014-06-05,32.0,25.0,100600.0,27.9
