"STATION","DATE","MAX","MIN","SLP","TEMP"
"92035099999","2017-06-17","  87.8","  77.0","9999.9","  81.2"
"92035099999","2017-06-18","  89.6","  75.2","1008.8","  82.1"
"92035099999","2017-06-19","  88.3","  75.2","1008.5","  80.8"
"92035099999","2017-06-20","  87.8","  77.0","1009.3","  81.4"
"92035099999","2017-06-21","  84.2","  78.8","9999.9","  81.6"
"92035099999","2017-06-22","  88.2","  76.3","1009.6","  80.8"
"92035099999","2017-06-23","  86.4","  75.2","1007.7","  82.1"
"92035099999","2017-06-24","  87.8","  75.6","9999.9","  80.8"
"92035099999","2017-06-25","  87.8","  77.0","1008.5","  80.9"
"92035099999","2017-06-26","  86.0","  74.5","1010.2","  79.3"
"92035099999","2017-06-27","  86.0","  74.3","1009.9","  81.0"
"92035099999","2017-06-28","  84.2","  74.3","1010.0","  79.3"
"92035099999","2017-06-29","  86.0","  75.2","1009.9","  79.7"
"92035099999","2017-06-30","  86.9","  73.4","1008.6","  78.2"
"92035099999","2017-07-01","  87.8","  77.0","1008.8","  80.7"
"92035099999","2017-07-02","  86.0","  77.0","1010.0","  81.0"
"92035099999","2017-07-03","  89.6","  76.5","1009.4","  81.3"
"92035099999","2017-07-04","  89.6","  73.4","1010.7","  80.9"
"92035099999","2017-07-05","  87.8","  78.8","9999.9","  83.6"
"92035099999","2017-07-06","  86.0","  73.4","1010.9","  79.6"
"92035099999","2017-07-07","  86.9","  73.4","1010.4","  79.4"
"92035099999","2017-07-08","  86.0","  73.4","1011.0","  79.1"
"92035099999","2017-07-09","  87.8","  73.4","1010.5","  80.3"
"92035099999","2017-07-10","  87.8","  77.0","1010.5","  81.4"
"92035099999","2017-07-11","  86.2","  77.0","1011.4","  81.2"
"92035099999","2017-07-12","  87.8","  77.0","9999.9","  80.6"
"92035099999","2017-07-13","  86.0","  74.3","1009.7","  81.3"
"92035099999","2017-07-14","  82.4","  73.4","1009.5","  76.8"
"92035099999","2017-07-15","  88.7","  76.1","1010.2","  80.8"
"92035099999","2017-07-16","  87.8","  77.0","1009.5","  81.5"
"92035099999","2017-07-17","  87.8","  77.0","1008.8","  81.8"
"92035099999","2017-07-18","  86.7","  77.0","1008.8","  80.8"
"92035099999","2017-07-19","  88.7","  78.8","1008.1","  82.3"
"92035099999","2017-07-20","  87.8","  76.1","1007.7","  80.9"
"92035099999","2017-07-21","  89.6","  77.0","1009.2","  81.2"
"92035099999","2017-07-22","  86.0","  75.2","1009.2","  79.8"
"92035099999","2017-07-23","  84.2","  77.0","1008.2","  80.6"
"92035099999","2017-07-24","  87.8","  75.2","1008.9","  79.9"
"92035099999","2017-07-25","  86.9","  75.2","1009.2","  80.0"
"92035099999","2017-07-26","  87.8","  74.8","1010.6","  79.2"
"92035099999","2017-07-27","  86.0","  73.4","1010.4","  78.8"
"92035099999","2017-07-28","  85.1","  76.1","1011.4","  82.2"
"92035099999","2017-07-29","  82.4","  73.4","9999.9","  76.5"
"92035099999","2017-07-30","  86.7","  75.9","1010.4","  80.5"
"92035099999","2017-07-31","  86.0","  75.2","1011.0","  79.7"
"92035099999","2017-08-01","  86.0","  76.3","1010.7","  79.0"
"92035099999","2017-08-02","  84.2","  76.1","1009.6","  79.5"
"92035099999","2017-08-03","  84.2","  76.1","1009.2","  79.5"
"92035099999","2017-08-04","  82.4","  75.2","1009.8","  78.2"
"92035099999","2017-08-05","  86.0","  77.0","1009.2","  80.6"
"92035099999","2017-08-06","  85.1","  77.0","1010.9","  80.8"
"92035099999","2017-08-07","  86.4","  75.2","1011.0","  80.3"
"92035099999","2017-08-08","  87.8","  77.9","1011.2","  81.8"
"92035099999","2017-08-09","  87.8","  76.3","1009.5","  80.8"
"92035099999","2017-08-10","  90.0","  77.0","1009.3","  81.2"
"92035099999","2017-08-11","  88.7","  77.0","1009.9","  83.9"
"92035099999","2017-08-12","  90.5","  77.9","1010.5","  82.0"
"92035099999","2017-08-13","  86.0","  77.0","1010.0","  80.7"
"92035099999","2017-08-14","  87.8","  77.0","9999.9","  79.8"
"92035099999","2017-08-15","  91.4","  77.0","1007.9","  83.8"
"92035099999","2017-08-16","  88.7","  77.0","1008.3","  80.6"
"92035099999","2017-08-17","  87.8","  73.4","1009.1","  80.3"
"92035099999","2017-08-18","  89.6","  75.2","1009.9","  80.8"
"92035099999","2017-08-19","  87.8","  73.4","1010.2","  79.1"
"92035099999","2017-08-20","  86.0","  72.5","1010.2","  79.6"
"92035099999","2017-08-21","  86.0","  73.4","1010.2","  78.6"
"92035099999","2017-08-22","  86.0","  69.8","1012.0","  78.6"
"92035099999","2017-08-23","  84.2","  73.4","1012.2","  76.4"
"92035099999","2017-08-24","  84.2","  73.4","1010.5","  77.8"
"92035099999","2017-08-26","  80.6","  75.2","9999.9","  77.3"
"92035099999","2017-08-27","  84.2","  75.2","1010.1","  78.8"
"92035099999","2017-08-28","  85.1","  77.0","1009.5","  79.7"
"92035099999","2017-08-29","  87.8","  75.2","1009.6","  79.8"
"92035099999","2017-08-30","  82.4","  76.6","1009.9","  77.8"
"92035099999","2017-08-31","  80.6","  76.1","1010.6","  77.7"
"92035099999","2017-09-01","  86.4","  74.8","1009.2","  80.3"
"92035099999","2017-09-02","  87.8","  76.8","1009.8","  81.0"
"92035099999","2017-09-03","  87.8","  75.2","1010.6","  80.3"
"92035099999","2017-09-04","  84.2","  75.2","1010.6","  78.7"
"92035099999","2017-09-05","  86.0","  76.1","1011.6","  79.8"
"92035099999","2017-09-06","  89.6","  77.0","1010.8","  80.1"
"92035099999","2017-09-07","  86.7","  77.0","1010.7","  81.4"
"92035099999","2017-09-08","  89.6","  75.2","1009.6","  80.3"
"92035099999","2017-09-09","  86.0","  76.1","1009.1","  80.9"
"92035099999","2017-09-10","  87.8","  77.0","9999.9","  81.7"
"92035099999","2017-09-11","  87.8","  77.4","1008.9","  83.5"
"92035099999","2017-09-12","  87.8","  78.3","1008.8","  82.2"
"92035099999","2017-09-13","  90.5","  77.9","1008.9","  81.9"
"92035099999","2017-09-14","  82.4","  78.8","9999.9","  80.5"
"92035099999","2017-09-15","  87.8","  75.2","1010.2","  80.1"
"92035099999","2017-09-16","  89.6","  77.0","1009.5","  81.5"
"92035099999","2017-09-17","  87.8","  77.9","1010.3","  81.1"
"92035099999","2017-09-18","  86.0","  77.0","1009.7","  81.4"
"92035099999","2017-09-19","  87.8","  77.0","1008.9","  81.5"
"92035099999","2017-09-20","  87.8","  77.0","1008.5","  80.8"
"92035099999","2017-09-21","  89.6","  74.8","1009.1","  80.0"
"92035099999","2017-09-22","  87.8","  77.0","9999.9","  83.1"
"92035099999","2017-09-23","  90.5","  77.9","1008.6","  82.0"
"92035099999","2017-09-24","  88.7","  77.0","1008.2","  82.5"
"92035099999","2017-09-25","  87.8","  78.8","1008.4","  82.4"
"92035099999","2017-09-26","  87.8","  78.8","1008.5","  82.1"
"92035099999","2017-09-28","  89.1","  77.9","1008.3","  82.1"
"92035099999","2017-09-29","  86.0","  77.0","1010.7","  82.2"
"92035099999","2017-09-30","  89.6","  77.0","1008.9","  82.6"
"92035099999","2017-10-01","  87.8","  78.8","1009.6","  81.8"
"92035099999","2017-10-02","  87.8","  75.2","1009.6","  81.9"
"92035099999","2017-10-03","  87.8","  78.8","1009.1","  83.5"
"92035099999","2017-10-04","  89.6","  78.1","1007.5","  82.5"
"92035099999","2017-10-05","  89.6","  75.2","1008.0","  81.5"
"92035099999","2017-10-06","  88.7","  78.8","1008.2","  81.6"
"92035099999","2017-10-07","  89.6","  77.9","1007.1","  82.7"
"92035099999","2017-10-08","  91.4","  77.0","9999.9","  81.8"
"92035099999","2017-10-09","  89.6","  77.9","9999.9","  83.5"
"92035099999","2017-10-10","  89.6","  73.4","1006.0","  79.0"
"92035099999","2017-10-11","  87.8","  77.9","9999.9","  83.8"
"92035099999","2017-10-12","  88.7","  78.8","9999.9","  83.5"
"92035099999","2017-10-13","  87.8","  80.1","9999.9","  83.5"
"92035099999","2017-10-14","  87.8","  79.7","1005.6","  83.7"
"92035099999","2017-10-15","  88.7","  77.9","1005.0","  82.8"
"92035099999","2017-10-16","  84.2","  75.2","9999.9","  78.6"
"92035099999","2017-10-17","  88.7","  75.2","1006.8","  80.6"
"92035099999","2017-10-18","  86.4","  75.2","1007.7","  80.4"
"92035099999","2017-10-19","  87.8","  75.2","1008.7","  79.8"
"92035099999","2017-10-20","  81.5","  75.2","1010.7","  77.6"
"92035099999","2017-10-21","  86.0","  75.9","1008.9","  81.7"
"92035099999","2017-10-22","  91.4","  75.2","1009.5","  82.7"
"92035099999","2017-10-23","  87.8","  77.0","1010.4","  82.2"
"92035099999","2017-10-24","  89.6","  78.8","9999.9","  82.8"
"92035099999","2017-10-25","  88.7","  80.1","1009.8","  83.0"
"92035099999","2017-10-26","  83.3","  75.2","1009.3","  77.7"
"92035099999","2017-10-27","  87.8","  75.2","1007.5","  80.6"
"92035099999","2017-10-28","  87.8","  75.2","1008.7","  80.2"
"92035099999","2017-10-29","  89.6","  77.0","1009.1","  82.1"
"92035099999","2017-10-30","  87.8","  75.2","1008.6","  80.2"
"92035099999","2017-10-31","  86.9","  75.2","1007.1","  81.1"
"92035099999","2017-11-01","  89.6","  75.2","1006.4","  81.1"
"92035099999","2017-11-02","  87.8","  73.4","1007.0","  80.3"
"92035099999","2017-11-03","  86.0","  78.8","1007.0","  82.4"
"92035099999","2017-11-04","  87.8","  76.1","1007.1","  81.1"
"92035099999","2017-11-05","  87.8","  80.6","9999.9","  84.8"
"92035099999","2017-11-06","  87.8","  78.8","1006.4","  82.5"
"92035099999","2017-11-07","  89.6","  78.8","1005.7","  82.7"
"92035099999","2017-11-08","  88.7","  78.8","1005.8","  84.1"
"92035099999","2017-11-09","  87.8","  77.0","1006.5","  82.0"
"92035099999","2017-11-10","  91.4","  80.6","1006.9","  85.4"
"92035099999","2017-11-11","  86.9","  78.8","1006.4","  80.3"
"92035099999","2017-11-12","  90.5","  79.7","1005.8","  85.3"
"92035099999","2017-11-13","  89.6","  75.2","1007.1","  81.1"
"92035099999","2017-11-14","  88.7","  77.0","1007.4","  82.7"
"92035099999","2017-11-15","  88.0","  75.2","1006.7","  81.2"
"92035099999","2017-11-16","  89.6","  76.1","1006.2","  82.3"
"92035099999","2017-11-17","  88.7","  76.1","1006.2","  83.0"
"92035099999","2017-11-18","  87.8","  78.8","9999.9","  83.7"
"92035099999","2017-11-19","  88.7","  75.2","1007.6","  80.5"
"92035099999","2017-11-20","  87.8","  77.9","1007.3","  83.6"
"92035099999","2017-11-21","  89.6","  71.6","1005.5","  81.2"
"92035099999","2017-11-22","  91.4","  77.0","1005.4","  84.4"
"92035099999","2017-11-23","  88.7","  80.6","1006.3","  84.2"
"92035099999","2017-11-24","  88.7","  75.2","1008.2","  82.6"
"92035099999","2017-11-25","  89.6","  77.0","1006.2","  84.1"
"92035099999","2017-11-26","  88.7","  77.9","1005.1","  83.1"
"92035099999","2017-11-27","  91.4","  78.8","1004.8","  83.9"
"92035099999","2017-11-28","  89.6","  77.9","1006.4","  84.5"
"92035099999","2017-11-29","  91.4","  76.3","9999.9","  81.4"
"92035099999","2017-11-30","  91.4","  77.0","1005.5","  82.5"
"92035099999","2017-12-01","  91.4","  76.6","1006.5","  83.4"
"92035099999","2017-12-02","  89.6","  82.4","9999.9","  85.4"
"92035099999","2017-12-03","  91.4","  77.0","1004.7","  83.3"
"92035099999","2017-12-04","  93.2","  76.1","1003.6","  84.1"
"92035099999","2017-12-05","  93.2","  81.5","1004.5","  88.3"
"92035099999","2017-12-06","  91.4","  80.2","1005.7","  84.7"
"92035099999","2017-12-07","  89.6","  80.6","9999.9","  83.2"
"92035099999","2017-12-08","  91.4","  75.2","9999.9","  79.9"
"92035099999","2017-12-09","  89.6","  75.2","1007.3","  80.7"
"92035099999","2017-12-10","  88.7","  77.0","1007.1","  82.8"
"92035099999","2017-12-11","  86.0","  75.2","1006.9","  78.5"
"92035099999","2017-12-12","  87.8","  75.2","1007.2","  80.6"
"92035099999","2017-12-13","  87.8","  77.0","1007.5","  82.8"
"92035099999","2017-12-14","  87.8","  77.0","1006.3","  81.8"
"92035099999","2017-12-15","  89.6","  80.6","1006.5","  85.8"
"92035099999","2017-12-16","  88.7","  76.1","1007.6","  82.0"
"92035099999","2017-12-17","  88.7","  75.2","1007.2","  83.0"
"92035099999","2017-12-18","  89.6","  77.0","1007.1","  83.6"
"92035099999","2017-12-19","  87.8","  78.8","1007.7","  84.5"
"92035099999","2017-12-20","  93.2","  77.0","9999.9","  85.6"
"92035099999","2017-12-21","  91.4","  75.2","1006.9","  83.1"
"92035099999","2017-12-22","  88.5","  77.0","1006.5","  82.8"
"92035099999","2017-12-23","  91.4","  75.2","9999.9","  85.1"
"92035099999","2017-12-24","  89.6","  75.2","1006.5","  82.5"
"92035099999","2017-12-25","  91.4","  77.0","9999.9","  85.0"
"92035099999","2017-12-26","  93.2","  75.2","1006.8","  83.5"
"92035099999","2017-12-27","  91.4","  75.2","1006.2","  81.7"
"92035099999","2017-12-28","  87.8","  73.4","9999.9","  80.3"
"92035099999","2017-12-29","  88.7","  75.2","1006.4","  80.9"
"92035099999","2017-12-30","  87.8","  75.2","1006.6","  81.4"
"92035099999","2017-12-31","  87.8","  75.2","1004.9","  82.4"
"92035099999","2018-01-01","  95.0","  77.0","1004.4","  83.9"
"92035099999","2018-01-02","  89.6","  77.0","1005.4","  81.9"
"92035099999","2018-01-03","  91.4","  77.0","9999.9","  81.6"
"92035099999","2018-01-04","  91.4","  77.0","9999.9","  82.6"
"92035099999","2018-01-05","  91.0","  75.2","9999.9","  82.3"
"92035099999","2018-01-06","  91.4","  73.4","9999.9","  79.3"
"92035099999","2018-01-07","  91.4","  75.2","9999.9","  81.8"
"92035099999","2018-01-08","  89.6","  75.2","9999.9","  80.8"
"92035099999","2018-01-09","  89.6","  73.4","9999.9","  81.7"
"92035099999","2018-01-10","  91.4","  73.4","9999.9","  80.2"
"92035099999","2018-01-11","  89.6","  73.4","9999.9","  82.5"
"92035099999","2018-01-12","  89.6","  73.4","1007.5","  81.5"
"92035099999","2018-01-13","  89.6","  75.2","1006.6","  82.4"
"92035099999","2018-01-14","  91.4","  77.0","1005.0","  84.2"
"92035099999","2018-01-15","  88.0","  73.4","9999.9","  78.8"
"92035099999","2018-01-16","  91.4","  75.2","9999.9","  82.4"
"92035099999","2018-01-17","  89.6","  75.2","1006.4","  81.4"
"92035099999","2018-01-18","  91.4","  75.2","1006.8","  82.7"
"92035099999","2018-01-19","  86.0","  73.4","1006.7","  78.1"
"92035099999","2018-01-20","  89.6","  73.4","1005.4","  78.5"
"92035099999","2018-01-21","  87.8","  77.9","1005.6","  82.4"
"92035099999","2018-01-22","  86.0","  73.4","1005.4","  78.3"
"92035099999","2018-01-23","  87.8","  75.2","1005.1","  80.3"
"92035099999","2018-01-24","  90.5","  75.2","1004.0","  82.2"
"92035099999","2018-01-25","  91.4","  77.0","1003.2","  82.2"
"92035099999","2018-01-26","  88.0","  73.4","1002.9","  78.7"
"92035099999","2018-01-27","  77.0","  72.9","1003.1","  74.2"
"92035099999","2018-01-28","  77.9","  71.6","1004.1","  74.0"
"92035099999","2018-01-29","  80.6","  71.4","1005.8","  74.3"
"92035099999","2018-01-30","  89.6","  75.2","1005.1","  80.8"
"92035099999","2018-01-31","  86.7","  75.2","9999.9","  78.9"
"92035099999","2018-02-01","  86.9","  73.4","1005.8","  80.1"
"92035099999","2018-02-02","  78.8","  71.6","1007.4","  75.4"
"92035099999","2018-02-03","  91.4","  73.4","1006.4","  81.2"
"92035099999","2018-02-04","  91.4","  73.4","1006.2","  80.8"
"92035099999","2018-02-05","  89.6","  73.4","1006.3","  81.3"
"92035099999","2018-02-06","  89.6","  75.2","1006.8","  82.6"
"92035099999","2018-02-07","  93.2","  73.4","1006.4","  82.0"
"92035099999","2018-02-08","  93.2","  77.0","1005.2","  84.7"
"92035099999","2018-02-09","  91.4","  75.2","9999.9","  82.2"
"92035099999","2018-02-10","  89.6","  75.2","1006.6","  81.3"
"92035099999","2018-02-11","  89.6","  75.2","1007.5","  81.6"
"92035099999","2018-02-12","  91.4","  75.2","1008.5","  82.8"
"92035099999","2018-02-13","  84.2","  75.2","1010.6","  78.5"
"92035099999","2018-02-14","  89.6","  75.2","1010.8","  81.6"
"92035099999","2018-02-15","  91.4","  75.2","1010.5","  83.9"
"92035099999","2018-02-16","  91.4","  71.6","1009.9","  80.5"
"92035099999","2018-02-17","  93.2","  73.4","1008.5","  82.1"
"92035099999","2018-02-18","  93.2","  73.4","1008.6","  82.1"
"92035099999","2018-02-19","  91.4","  73.4","1008.1","  82.0"
"92035099999","2018-02-20","  89.6","  73.4","1007.3","  81.1"
"92035099999","2018-02-21","  89.6","  73.4","1005.7","  80.9"
"92035099999","2018-02-22","  93.2","  75.2","1006.9","  81.5"
"92035099999","2018-02-23","  91.4","  77.0","9999.9","  83.8"
"92035099999","2018-02-24","  91.4","  77.0","9999.9","  85.4"
"92035099999","2018-02-25","  93.2","  75.2","1007.1","  81.8"
"92035099999","2018-02-26","  91.4","  77.0","1006.9","  82.8"
"92035099999","2018-02-27","  91.4","  75.2","1007.2","  81.2"
